STN Code,Dissolved Oxygen,Location Name,State Name,Year,pH,Conductivity,BOD,Nitrate N + Nitrite N,Fecal Coliform,Total Coliform,WQI,lat,lon
1452,5.2,YERCAUD LAKE,TAMIL NADU,2022,7.25,288.5,3.2,0.485,163.5,328.0,81.69656378116868,11.7832744,78.21046871339286
4670,2.5,BAIRAMALGUDA CHERUVU,TELANGANA,2022,7.25,1199.5,9.0,4.699999999999999,20.0,410.0,143.533060612451,17.8495919,79.1151663
5052,2.75,BAKSHI KUNTA,TELANGANA,2022,7.5,821.5,8.6,3.75,28.5,390.0,143.1249613343496,17.4872976,78.3322142
4676,2.0,BANDA CHERUVU,TELANGANA,2022,7.55,1197.5,8.4,6.08,20.5,485.0,146.01241889891182,17.4612372,78.54639010482663
4682,2.5,BANDAM CHERUVU,TELANGANA,2022,7.7,1057.5,6.9,4.319999999999999,17.5,325.0,132.60721573986493,18.0068629,79.5578719
5040,0.75,BANDLAGUDA CHERUVU,TELANGANA,2022,7.4,1192.0,13.0,5.965,26.0,445.0,190.2413420456997,17.317791149999998,78.4888593678445
4690,2.25,BANJARA KUNTA (SINGADI KUNTA),TELANGANA,2022,7.35,777.5,22.1,9.0,20.0,445.0,262.81852640164817,17.4057955,78.4006536
3074,2.05,BANJARA LAKE (ANANTAGANI KUNTA),TELANGANA,2022,7.45,1014.0,12.0,8.375,26.0,445.0,176.2268515420701,17.410768,78.44854448849662
5126,2.1,BATHULA KUNTA,TELANGANA,2022,7.0,1564.5,13.0,5.609999999999999,29.0,445.0,176.91377447811325,17.8495919,79.1151663
5035,2.1,BATHUR KUNTA,TELANGANA,2022,7.8500000000000005,1028.0,5.55,1.51,17.5,415.0,124.89109124827965,17.4057955,78.4006536
4679,1.9,BOMRUKUD-DOWLA LAKE(HUDA PARK LAKE ),TELANGANA,2022,7.6,2104.5,10.5,6.91,30.5,635.0,166.49674082491748,17.8495919,79.1151663
4684,6.300000000000001,CAMPUS LAKE,TELANGANA,2022,7.6499999999999995,590.5,2.9,6.635000000000001,10.5,123.0,77.99937565124034,28.6264459,77.1609878
5060,2.25,CHAKALAVANI CHERUVU,TELANGANA,2022,7.35,1251.5,11.5,13.049999999999999,18.0,485.0,169.49817520979443,17.4881832,78.316112
5133,1.5999999999999999,CHANDANA CHERUVU,TELANGANA,2022,7.5,1393.0,11.1,5.92,29.0,485.0,171.1835416044774,17.335445749999998,78.52360837152344
5051,1.8499999999999999,CHINNA BANDHAM,TELANGANA,2022,7.4,1012.0,3.6,4.05,25.0,430.0,101.46484421379915,18.7030009,80.0372672
5113,1.75,CHINNA CHERUVU,TELANGANA,2022,7.5,1051.0,8.0,4.300000000000001,27.0,395.0,142.70343132404713,17.384265550000002,78.37023909426136
5055,3.4,CHINNA PEDDA CHERUVU,TELANGANA,2022,7.65,763.0,5.6,6.959999999999999,22.5,410.0,116.25457009330904,17.8495919,79.1151663
4668,1.65,CHINNARAYANA CHERUVU,TELANGANA,2022,7.4,1314.5,12.1,7.859999999999999,23.5,277.0,178.0862969417137,17.5022292,78.5088584
5046,2.25,CHINTAL CHERUVU,TELANGANA,2022,7.8500000000000005,596.5,3.0,5.955,21.0,300.0,102.03883902218355,17.5271759,78.4200077
5039,1.65,DMRL LAKE,TELANGANA,2022,7.6,1456.0,6.1,6.300000000000001,26.0,445.0,128.39834396979361,17.328056349999997,78.500169482216
3070,2.05,FOX SAGAR,TELANGANA,2022,7.800000000000001,1331.5,8.6,7.615,27.5,445.0,152.225036681184,17.5258589,78.46905021499732
4669,1.8,GANGARAM PEDDA CHERUVU,TELANGANA,2022,7.2,828.0,3.0,3.2,20.0,485.0,92.69060955400376,14.0230123,80.088645
5059,2.4499999999999997,GOPI CHERUVU,TELANGANA,2022,7.7,1256.5,9.7,12.65,17.0,445.0,158.60356948553124,17.47936985,78.32814118976825
5062,2.1,GURUNATH CHERUVU,TELANGANA,2022,7.65,1031.5,15.5,4.8100000000000005,20.0,445.0,209.92162358068725,17.4981608,78.3567628
3073,2.1,HASMATHPET LAKE,TELANGANA,2022,7.550000000000001,981.5,9.1,4.87,74.0,390.0,152.7107180225603,17.47582539878519,78.48473706511365
1789,5.75,HIMAYATHSAGAR LAKE,TELANGANA,2022,8.0,504.5,3.5,4.16,2.0,41.0,91.53587447397665,17.4755464,78.3029526
1391,2.5,HUSSAIN SAGAR LAKE,TELANGANA,2022,7.65,1280.0,11.5,12.3,231.0,975.0,178.24910395054147,17.42291125,78.47542103126167
4686,6.300000000000001,ICRISAT LAKE,TELANGANA,2022,7.55,866.0,3.5500000000000003,11.155,15.5,156.0,82.69043618571027,28.6264459,77.1609878
4666,6.45,ISMAILKHANPET TANK,TELANGANA,2022,7.550000000000001,1109.0,3.1,17.605,5.0,18.5,78.48121347952981,17.8495919,79.1151663
5112,0.3,KAMUNI CHERUVU,TELANGANA,2022,7.2,1430.0,8.0,5.02,26.5,485.0,144.6435682815751,17.4639147,78.40402950000001
4235,2.75,KAMUNI CHERUVU,TELANGANA,2022,7.800000000000001,1126.5,12.8,4.9399999999999995,28.5,485.0,185.7295538926566,17.8495919,79.1151663
4699,4.05,KAPRAI CHERUVU,TELANGANA,2022,7.75,580.5,4.5,3.4099999999999997,30.0,325.0,104.84465884018282,17.3281147,78.6045399
4232,5.949999999999999,KOMATI CHERUVU,TELANGANA,2022,7.699999999999999,734.5,3.25,7.6,5.5,60.5,83.66214330614335,13.55963355,78.5068923529223
5054,2.9,KOMATI KUNTA,TELANGANA,2022,7.6000000000000005,754.0,11.8,5.57,21.0,410.0,172.48821718894467,16.3294885,78.4920359
5116,1.5499999999999998,KOTHA CHERUVU (NOVATEL LAKE),TELANGANA,2022,7.45,1067.0,7.5,4.869999999999999,21.0,445.0,138.3158214796405,17.8495919,79.1151663
5032,2.1999999999999997,KOTHA CHERUVU,TELANGANA,2022,7.75,1432.0,7.75,4.32,22.0,675.0,142.70257067355584,13.8633993,79.7537844
4248,2.05,KOTI CHERUVU,TELANGANA,2022,7.85,1134.0,6.0,2.6,21.5,301.5,129.3210733175079,17.8495919,79.1151663
4705,1.75,KOTTA CHERUVU,TELANGANA,2022,7.550000000000001,1486.5,6.5,6.289999999999999,25.0,445.0,130.57376957843783,17.5022292,78.5088584
5057,1.7,KUDI KUNTA (GAUTHAMI LAKE),TELANGANA,2022,7.5,1211.0,25.0,12.65,22.0,635.0,294.3203794215867,17.4587912,78.3730556
4680,5.9,LAKNAVARAM CHERUVU,TELANGANA,2022,8.1,749.5,1.25,1.1099999999999999,2.0,41.0,72.35357800336408,18.14801745,80.0603249660266
2340,3.6,LAKSHMINARAYANA CHERUVU AT EDULABAD,TELANGANA,2022,7.95,1510.5,5.6,2.45,22.0,355.0,120.1488213562402,16.9344152,77.7788338
4677,1.95,LINGAM CHERUVU,TELANGANA,2022,7.55,1460.0,26.5,9.94,22.5,485.0,307.00048776646344,17.5402262,78.4399957
4701,2.1,LINGAM KUNTA,TELANGANA,2022,7.65,1149.0,27.6,11.674999999999999,45.0,445.0,318.3617508499665,17.8495919,79.1151663
5047,1.0,MAHABOOB KUNTA,TELANGANA,2022,7.5,655.0,4.0,2.32,11.0,350.0,110.23509676230117,17.09471716920834,77.63627626977083
5132,5.6,MALKA CHERUVU,TELANGANA,2022,7.800000000000001,1438.5,26.0,9.52,176.0,811.5,292.7723928164553,17.8495919,79.1151663
4698,0.3,MANNEVARI KUNTA,TELANGANA,2022,7.449999999999999,1745.0,14.0,3.2,25.0,485.0,201.9331625434486,17.8495919,79.1151663
5134,2.05,MANTHRALA CHERUVU,TELANGANA,2022,7.55,1476.5,15.0,6.61,30.5,445.0,204.52796376210662,17.8495919,79.1151663
5049,2.65,MEDDELA KUNTA,TELANGANA,2022,7.85,1200.0,6.65,7.29,17.5,375.0,132.64328877926806,17.5271759,78.4200077
4671,1.75,MEEDI KUNTA,TELANGANA,2022,7.15,888.5,6.0,4.300000000000001,21.5,390.0,118.76542869155466,17.8495919,79.1151663
4672,2.05,MEEDI KUNTA,TELANGANA,2022,7.5,894.0,15.6,5.66,39.5,485.0,208.9466743068622,17.4129831,78.338635
4673,2.15,MEEDI KUNTA (BK ENCLAVE LAKE),TELANGANA,2022,7.6,936.5,8.5,4.46,19.0,283.0,146.73114424680833,17.8495919,79.1151663
4674,2.85,MEEDI KUNTA,TELANGANA,2022,7.6499999999999995,819.5,8.1,4.65,31.0,317.0,140.95845807171915,17.4834409,78.3611316
2341,2.05,MIRALAM TANK,TELANGANA,2022,7.550000000000001,1301.0,8.5,5.76,51.0,355.0,147.29122209029714,16.9344152,77.7788338
5029,2.1999999999999997,MOHINI CHERUVU,TELANGANA,2022,7.75,1626.0,5.6,4.21,25.0,390.0,123.70474882804682,17.7776835,78.5705066
5045,1.95,MOTHKULA KUNTA,TELANGANA,2022,7.4,1386.0,15.0,6.275,30.0,485.0,202.34664156316697,17.5168913,78.5126057
5043,0.75,MYSAMMA CHERUVU,TELANGANA,2022,7.449999999999999,1221.0,10.0,7.31,26.0,485.0,164.71510278138334,17.4930841,78.4054408
4691,1.7999999999999998,NAGOLE CHERUVU,TELANGANA,2022,7.300000000000001,1087.5,13.5,4.25,40.0,485.0,187.9883369801397,17.4025091,78.5612562
5063,3.3000000000000003,NANAKRAM KUNTA,TELANGANA,2022,7.25,711.5,3.0,3.45,16.5,390.0,86.24512377829542,17.4129831,78.338635
4688,6.199999999999999,NARINJA LAKE,TELANGANA,2022,7.5,684.5,2.8,11.095,6.0,34.0,75.38062633602102,17.8495919,79.1151663
5030,2.1999999999999997,NAYA QILLA TALAB,TELANGANA,2022,8.05,1141.0,10.6,4.07,23.0,445.0,173.01774382663254,19.0412373,72.92679979838383
5056,2.6999999999999997,NAYANAMMA KUNTA (BASPALLI CHERUVU),TELANGANA,2022,7.85,832.5,3.1,3.55,17.5,445.0,100.50315972117407,17.4834409,78.3611316
4229,2.1999999999999997,NEKNAMPUR LAKE,TELANGANA,2022,7.35,1655.5,10.5,8.0,24.5,445.0,160.55911421736,17.8495919,79.1151663
2342,0.3,NOOR MD. KUNTA,TELANGANA,2022,7.5,1180.5,11.0,8.02,34.0,975.0,176.95410572468236,16.9344152,77.7788338
5121,0.3,PALLE CHERUVU,TELANGANA,2022,7.5,1364.5,13.0,5.5,31.0,485.0,194.24883206117858,17.31270695,78.45490216547387
5128,1.8499999999999999,PALLE CHERUVU,TELANGANA,2022,7.25,1548.0,10.5,12.32,41.0,635.0,161.36275188049152,17.31270695,78.45490216547387
4696,1.45,PARKI CHERUVU,TELANGANA,2022,7.4,1341.0,9.7,8.01,30.0,445.0,158.00668461909984,17.4311452,78.3920499
4693,1.8499999999999999,PATEL CHERUVU,TELANGANA,2022,7.4,1056.0,12.0,4.7,19.0,1015.0,175.90008505953958,17.497296050000003,78.35078775289792
4678,0.75,PATEL CHERUVU,TELANGANA,2022,7.35,1606.5,15.5,7.01,23.5,485.0,211.6632409920599,17.497296050000003,78.35078775289792
5041,2.1999999999999997,PATHULGUDA CHERUVU,TELANGANA,2022,8.05,1136.5,10.0,4.9,31.5,485.0,167.9931439237037,17.4025091,78.5612562
4702,4.1,PEDDA CHERUVU,TELANGANA,2022,7.95,1265.0,18.5,20.009999999999998,177.0,810.5,237.33139205355374,17.8495919,79.1151663
4683,3.05,PEDDA CHERUVU,TELANGANA,2022,8.0,649.5,3.55,6.66,11.5,238.5,105.52724824668203,14.0230123,80.088645
4661,6.45,PEDDAKANJARLA TANK,TELANGANA,2022,7.55,401.5,2.15,5.125,3.5,17.0,68.5177207502233,17.8495919,79.1151663
5061,2.05,PEDDAKUDI CHERUVU,TELANGANA,2022,7.35,1101.0,10.1,5.609999999999999,23.0,445.0,157.32280717862542,17.46565735,78.34067239565113
4681,5.65,PHAKAL CHERUVU,TELANGANA,2022,7.949999999999999,387.0,1.45,2.11,4.0,68.5,72.80258039674233,17.9305758,79.893639
5053,2.75,RAMAMMA KUNTA,TELANGANA,2022,7.7,842.0,4.5,5.105,26.0,445.0,110.41216232627534,17.4436222,78.3519638
5036,2.8,RAMANNA CHERUVU,TELANGANA,2022,7.75,810.5,9.75,5.75,27.0,390.0,157.5865642088072,17.8495919,79.1151663
4692,1.95,RAMANTHAPUR PEDDA CHERUVU,TELANGANA,2022,7.199999999999999,1276.0,10.0,4.21,23.0,445.0,154.20085322970502,17.40163895,78.54037494148633
3068,6.050000000000001,RAMAPPA LAKE,TELANGANA,2022,7.9,233.0,3.0,1.5599999999999998,3.0,88.0,83.61913206567856,18.23337235,79.9393490664614
4249,3.15,RANGASAMUDRAM,TELANGANA,2022,7.949999999999999,727.5,7.5,6.11,17.5,244.0,139.23531820848524,10.6281344,77.0123658
4687,6.1,RED LAKE,TELANGANA,2022,7.55,908.5,4.05,17.14,19.5,238.0,88.84882818308407,28.6264459,77.1609878
5058,2.55,REGULA KUNTA,TELANGANA,2022,7.6000000000000005,817.5,8.0,5.16,21.5,445.0,140.52205362293682,17.44594355,78.36335704999999
3072,0.75,SAFILGUDA LAKE,TELANGANA,2022,7.4,1309.0,9.0,4.87,63.0,485.0,155.56676970519214,17.46338775,78.53627735570706
5038,1.45,SALKAM CHERUVU,TELANGANA,2022,7.5,1684.5,7.0,7.16,23.0,445.0,135.6698894295861,17.310350149999998,78.47298483669944
5033,1.2999999999999998,SHAHATAM CHERUVU,TELANGANA,2022,7.800000000000001,1122.5,10.9,6.59,22.0,390.0,175.9009490465897,17.4057955,78.4006536
5034,3.1,SHIKARI KUNTA,TELANGANA,2022,7.9,949.0,6.9,4.85,45.5,415.0,133.86554970557222,17.4057955,78.4006536
5044,1.25,SUDALAVANI KUNTA (SUNNAM CHERUVU),TELANGANA,2022,7.699999999999999,1373.0,20.5,12.395000000000001,49.5,445.0,260.69670791002704,26.3457876,77.82894580125128
4685,6.05,SURISIGAL LAKE,TELANGANA,2022,7.65,985.0,2.7,9.13,10.5,155.0,77.7987382846608,17.8495919,79.1151663
4667,0.75,SURRAM CHERUVU (PALLE CHERUVU),TELANGANA,2022,7.6499999999999995,1754.0,6.9,10.209999999999999,31.0,485.0,141.29049058384675,17.3714879,78.5727265
5124,4.5,TCS ENERGY PARK LAKE,TELANGANA,2022,7.95,595.5,1.7000000000000002,3.6100000000000003,20.5,410.0,81.1989778356068,17.8495919,79.1151663
1215,5.55,THUMMALA CHERUVU,TELANGANA,2022,7.8,318.0,1.55,2.17,5.0,95.5,71.5847142039998,16.0889184,81.068598
5037,0.3,TIRUMALAGIRI TANK,TELANGANA,2022,7.4,1357.0,12.0,3.87,13.0,430.0,183.0706932397895,17.4746717,78.5069513
4234,2.55,UMDA SAGAR LAKE,TELANGANA,2022,7.45,1051.0,4.8,5.65,27.0,445.0,109.81865412372113,17.2611444,78.3931943
5050,2.0,VENNA CHERUVU,TELANGANA,2022,7.35,1357.5,12.6,7.51,27.5,445.0,180.05764055542136,17.519687,78.4468876
5131,1.2999999999999998,YELLAMMA CHERUVU,TELANGANA,2022,7.5,1277.0,5.5,6.475,26.5,485.0,123.03461979860181,18.61213135,79.36848829954994
5042,1.15,YELLAMMA CHERUVU,TELANGANA,2022,7.3,1298.5,11.0,9.135,30.0,445.0,169.3355488677641,18.61213135,79.36848829954994
5031,1.2,YERRA KUNTA,TELANGANA,2022,7.8,587.5,10.5,1.44,13.0,315.0,171.94420810777498,17.806692,78.1741474
3391,6.15,DHAMBUR LAKE,TRIPURA,2022,7.550000000000001,157.5,1.4500000000000002,1.15,42.5,160.0,64.17083888494791,23.8253158,91.9732226716333
4193,5.7,DIMASAGAR LAKE,TRIPURA,2022,7.1,164.5,1.5,6.8,50.5,185.0,59.769259417410964,13.082322898581031,80.28700843668356
4192,5.85,MBB COLLEGE LAKE,TRIPURA,2022,7.3,160.5,1.4500000000000002,1.2999999999999998,42.5,180.0,61.296328384325726,23.7750823,91.7025091
1727,6.15,POND AT LAXMI NARAYAN BARI PALACE COMPOUND,TRIPURA,2022,7.35,166.5,1.4,1.4,44.5,180.0,60.334814077161624,23.7750823,91.7025091
4643,5.7,RUDRASAGAR EAST LAKE TRIPURA,TRIPURA,2022,7.45,169.5,1.5499999999999998,1.25,47.5,200.0,65.6183491342975,23.7750823,91.7025091
1728,5.9,RUDRASAGAR LAKE,TRIPURA,2022,7.2,169.5,1.5,1.4,47.0,185.0,59.87629136704019,23.4995742,91.31765830218896
4642,5.949999999999999,RUDRASAGAR NORTH LAKE,TRIPURA,2022,7.4,166.0,1.7000000000000002,1.7999999999999998,62.5,250.0,65.27793070746506,23.7750823,91.7025091
4644,6.0,RUDRASAGAR WEST LAKE TRIPURA,TRIPURA,2022,7.550000000000001,158.5,1.65,1.7,55.5,205.0,67.02088314413824,23.7750823,91.7025091
2499,6.55,SAMASPUR JHEEL,UTTAR PRADESH,2022,8.05,411.0,4.6,0.88,3750.0,6650.0,182.32009646043866,26.20867685,81.21862977045768
3437,9.0,BHEEMTAL LAKE,UTTARAKHAND,2022,7.699999999999999,205.0,1.5,0.36,91.5,165.0,54.51551573206684,30.0417376,79.089691
1362,9.3,NAINI LAKE AT NAINITAL (WATER INTAKE POINT),UTTARAKHAND,2022,7.699999999999999,385.0,1.6,0.36,112.0,215.0,54.46201815199781,30.0417376,79.089691
2539,8.15,BELBONI LAKE NEAR BARJORA,WEST BENGAL,2022,7.449999999999999,160.5,1.45,0.46499999999999997,1850.0,2350.0,93.22422573319041,22.9964948,87.6855882
2505,8.5,HANUMAN GHAT ON DUDHPUKUR AT TARAKESHWAR,WEST BENGAL,2022,8.35,604.5,8.9,0.615,14650.0,47650.0,466.51749537353805,22.9964948,87.6855882
2503,9.15,HATISHALA GHAT ON DUDHPUKUR AT TARAKESHWAR,WEST BENGAL,2022,8.35,613.0,23.3,0.9,65600.0,121650.0,1734.8088013669337,22.9964948,87.6855882
4729,7.7,JOREPOKHARI LAKE AT SUKHIAPOKHARI,WEST BENGAL,2022,7.35,57.5,1.4,0.3,701.0,1651.0,67.58760583005476,22.9964948,87.6855882
2519,7.75,KOCHBIHAR LAKE (SAGAR DIGHI),WEST BENGAL,2022,7.5,46.5,2.0,0.905,7200.0,17500.0,222.65778744785882,22.9964948,87.6855882
4720,7.0,LAKE RASIKBHEEL AT COOCHBEHAR,WEST BENGAL,2022,7.050000000000001,88.0,1.9,2.4099999999999997,3900.0,26300.0,146.6612383685115,22.9964948,87.6855882
2520,6.75,MIRIKH LAKE,WEST BENGAL,2022,7.2,112.0,3.25,2.9299999999999997,4150.0,9350.0,164.26152277608398,22.9964948,87.6855882
1765,7.95,RABINDRASAROVAR NATIONAL LAKE,WEST BENGAL,2022,7.75,307.5,3.5,0.64,560.0,1700.0,88.9001118323668,22.5726459,88.3638953
2544,9.6,SAHEBBANDH AT PURULIA,WEST BENGAL,2022,7.4,283.0,3.55,0.68,2900.0,6550.0,128.18685136598367,22.9964948,87.6855882
2522,8.0,SINCHAL LAKE FOR DARJEELING,WEST BENGAL,2022,7.4,31.5,1.4,0.715,116.0,820.0,53.92165533913691,22.9964948,87.6855882
5163,7.35,SUBHAS SAROBAR,WEST BENGAL,2022,7.75,387.5,3.75,0.8300000000000001,1500.0,2400.0,114.99555809693028,22.9964948,87.6855882
2521,7.75,WATER RESERVIOR AT DELO LAKE,WEST BENGAL,2022,7.35,27.0,1.1,0.735,1685.0,5570.0,87.37570872701231,22.9964948,87.6855882
4725,7.25,WATER RESERVIOR ST. HELENS SCHOOL,WEST BENGAL,2022,7.25,56.5,1.8,0.745,2530.0,5555.0,112.9463485294545,22.9964948,87.6855882
